x,y,class
-1.2318991978624192,-4.895694992063097,1.0
4.284164158466041,2.8381622987303308,1.0
-0.41991732740346394,5.906086316272602,1.0
-0.4651393106944276,5.395350046579497,1.0
-1.362842649020447,-5.0074865950822955,1.0
3.9159866286820995,1.3166870588075672,1.0
-2.4986508490436132,3.6775903342523444,1.0
-3.8003525507678906,1.895261803988836,1.0
4.4991167234573,2.2319528237027364,1.0
-5.778478612098311,1.5456848554877645,1.0
-5.564963233170161,-1.1126743475193035,1.0
4.894234411080377,-0.9075628663007694,1.0
3.522628306172137,-3.5888418783523592,1.0
3.7000828490533135,-1.725443959718088,1.0
-0.7365075247675366,5.622545259501117,1.0
2.7959590817131788,3.8568236497678092,1.0
-2.6144304575812263,-3.100038585224652,1.0
1.7539387472790637,5.579402283218963,1.0
-4.176895637892188,-2.5230016608132106,1.0
1.789017722358964,5.041105910878435,1.0
4.660452689171991,2.021767157497008,1.0
-5.294462258348795,1.7599286923434254,1.0
-3.8774668849570917,-4.47973367062725,1.0
4.351455020641165,2.922786584454908,1.0
-4.028930936224994,-1.3011924539414466,1.0
-4.774090581759617,2.000907902670871,1.0
-0.13380757303049642,4.061211764338339,1.0
2.210626009686094,4.135970589801913,1.0
0.4078449437738572,4.1278768517569775,1.0
3.6403159770803564,-2.7651379294140246,1.0
5.681608760851028,1.1531857973144068,1.0
2.656419658001152,3.537301605449964,1.0
-5.528793324307546,-0.6339494154011291,1.0
-1.9684306132171594,-4.369902559938259,1.0
-4.005866499369516,2.5309275423944793,1.0
0.344436005737556,5.678351042516902,1.0
-0.7353001719500809,4.768976286755086,1.0
-3.524238792423404,-4.812353379329347,1.0
-1.0158228420432491,-4.278767362447381,1.0
5.658900560865468,-1.0689707396938222,1.0
-1.308065107052434,-4.34974862631424,1.0
-4.507785139616649,2.4079879907706028,1.0
0.11880522853713422,4.237990046936867,1.0
-3.9971715868295923,-0.8839528593781143,1.0
-0.6962056909575933,-4.694187631063743,1.0
3.240414037028905,2.9149311384909984,1.0
4.6291386791468145,1.8263890336191047,1.0
0.7251864225949856,4.426980656259086,1.0
-3.5640269594322858,1.981346989479985,1.0
-2.70325886388085,-4.716870236064811,1.0
4.659899690073378,0.26801131079777557,1.0
-4.21773807960789,-1.042242412554889,1.0
-1.4976247329624497,5.702570629468673,1.0
-2.5339766796079357,4.283768092475471,1.0
-4.681402841236764,2.0879397621414424,1.0
-5.738549124676096,1.4724562281590923,1.0
-3.454888103281866,2.451542463479773,1.0
3.7229121212683345,2.27796475472182,1.0
2.928981698809303,4.560910661930139,1.0
-5.117118986810399,0.21363224916793055,1.0
-3.654517626454381,3.1589007116212637,1.0
4.223402964314998,-0.08753820509570061,1.0
0.6354526372729851,-5.128703424796383,1.0
-4.236082933085275,-2.4286258423233242,1.0
-5.102654678472492,-1.581548138545235,1.0
4.375697916616547,1.4216285943236482,1.0
-2.134726669448826,-4.304783425683288,1.0
-4.231414992900182,-1.844691392023786,1.0
-4.379915327661756,-0.4390310361196198,1.0
0.517359240578523,-4.989275996972846,1.0
1.164493705496655,-5.537152593992423,1.0
0.8453647013216795,3.980077592137474,1.0
1.984175979834145,4.557574115438352,1.0
-2.9590300991754717,-4.6411626006861235,1.0
-2.5611714290960976,4.603625670691347,1.0
-5.746044269704782,1.6780300049788595,1.0
3.9555675506484262,1.132435688896263,1.0
-3.826512035714128,2.0125416407214125,1.0
4.333116809863175,-1.6576354852389812,1.0
-1.5315720366799317,-3.7086490112660377,1.0
2.128427254047199,-4.567344680322542,1.0
-3.6747139523481147,-3.793189086459806,1.0
-4.162137811404163,-2.4653096514509554,1.0
4.753843052871077,-0.8804047515818197,1.0
-5.742543455565892,0.3716559482457135,1.0
1.3087045350114985,-5.057214539721396,1.0
0.5275454264124294,4.496161331706278,1.0
3.719380421984904,2.7729475169242073,1.0
1.8408593804155142,3.998218725945771,1.0
-2.482020270463578,3.7886682535321863,1.0
-5.178198840675218,1.305879662789357,1.0
4.051882811004735,-3.3783782741125377,1.0
-3.7786419713728465,-2.486372391419611,1.0
-3.1731544896706594,-3.966363873632353,1.0
-4.290371230182417,3.7849128872031232,1.0
-2.195087707717052,-3.970361561035025,1.0
-3.336808790432294,2.294891194828933,1.0
-3.542453536979242,-2.8588980069586833,1.0
-5.733197830420296,-1.3121931811836736,1.0
-1.4380519178779325,3.7764916171936425,1.0
3.6710439965062274,2.1277637804824825,1.0
3.1200409480627522,3.027482935426174,1.0
-4.824133152950096,-2.454417246744189,1.0
5.339777076169542,2.6414150680197785,1.0
-4.953058814368489,1.5048538852223243,1.0
3.3647156424952676,-2.475072398975834,1.0
